gender ldlsiu02
F 1.665384054
M 3.549103975
M 2.567380905
F 2.239475965
M 4.111326218
M 1.548264027
M 3.84734726
F 3.248352289
F 3.185951948
F 3.51230526
F 1.993831873
M 2.944367886
F 2.115658283
F 3.812669039
M 3.165031195
M 2.856443882
F 2.983235359
F 5.435332298
F 3.039532661
M 4.251383781
M 4.046960831
F 3.169039488
M 2.749926567
F 3.792937994
M 3.898679495
M 5.635333538
M 2.5782938
M 3.441836596
F 3.899688005
F 4.280450821
M 3.017292976
F 4.65474844
M 3.695238829
M 2.786518335
F 4.201706886
M 4.794444084
F 2.579405785
M 3.684532881
M 3.11196661
F 3.101984501
F 3.930720091
F 2.733065844
F 1.810199976
F 2.983235359
M 3.899248362
F 2.547623873
M 3.351455927
M 3.472092867
F 2.74633193
M 3.249515772
F 4.642697334
F 4.184147835
M 3.973776817
M 4.365168095
M 3.250860691
M 2.834023237
M 3.305839062
M 4.087561131
M 3.488177776
M 4.10656786
M 4.05327034
F 2.89114809
F 3.410778761
M 3.21636343
F 6.726806641
F 3.165263891
F 2.777364016
M 3.59182477
F 4.39539814
M 4.494468212
M 3.718667984
F 3.204079866
F 3.186676025
F 2.146121502
M 3.455982208
F 2.69978404
F 3.837960243
M 5.221366882
F 2.953341246
M 3.736821651
F 2.188480139
M 2.010537386
F 3.919367552
M 3.959605694
F 2.988019466
M 4.099818707
M 5.880564213
F 2.622204065
F 4.63597393
F 3.564387321
F 2.652382612
F 3.540078878
F 4.48676157
F 3.635915995
M 4.672565937
M 3.036119223
F 2.08136797
M 3.278039455
M 4.377011776
M 3.604883909
F 3.853140116
F 3.330457687
F 2.939764738
F 2.110848427
M 6.008105755
F 3.149101496
F 3.474756479
F 0.729251981
F 4.850120544
M 2.3984375
F 1.536084056
M 3.883758307
F 4.719501495
F 5.644876003
M 2.734798431
F 4.382727146
M 3.635915995
M 2.908732891
F 6.771440983
M 3.895627975
M 4.614717007
F 3.222259521
M 3.774758339
M 5.103962421
M 4.007498264
F 4.042926311
F 5.052811146
F 2.201642752
F 2.961202621
F 1.965360045
M 3.051480055
F 2.585999966
M 2.923654079
M 3.167513847
M 3.632993937
M 2.530013084
F 2.182506323
F 5.891813278
M 3.408348083
F 4.067234993
F 4.665143967
F 2.926731348
M 3.312148809
F 4.152288437
M 2.823911905
F 3.534906864
F 3.630097389
M 3.966122389
M 2.865417242
F 3.430897951
F 3.669740915
M 3.961700201
M 2.330606699
F 4.0226264
F 4.665480137
F 3.899688005
F 4.148280144
F 3.453706503
M 4.261495113
M 3.966122389
M 4.614923954
M 4.174139977
F 2.973822355
F 3.405400038
F 4.896487713
F 2.565829277
F 1.460753798
M 3.308502436
M 4.039331913
F 3.619960308
F 2.739737749
M 3.550422907
M 3.686808586
M 3.172116995
M 2.194169283
F 4.272614956
M 3.753294468
F 1.935569286
F 4.840991974
F 2.875632048
F 3.829917669
F 1.907640457
M 2.682664633
M 3.659991741
F 4.366047382
M 3.659034729
F 3.139714241
F 4.935510159
F 5.490879536
M 3.085356712
M 3.055850267
F 2.273145676
F 2.622902155
M 4.008842945
M 4.394803524
M 4.164571762
F 5.079240322
F 4.349651814
F 3.845045805
F 3.76764679
F 3.880861998
F 3.398521185
M 2.889389515
F 3.516959906
M 2.580827951
F 2.394196272
F 3.506616116
M 3.417321444
F 2.870460033
F 3.516959906
F 5.223720074
M 3.845614672
F 2.536891937
M 4.939027309
F 3.709979057
F 7.066245079
F 3.939848661
F 5.493000031
M 3.646415234
M 1.74904108
M 3.497952938
F 3.377315998
M 4.804167271
F 3.729917049
F 5.562744617
M 3.769974232
M 4.440394878
M 3.798704624
M 2.806637526
F 2.944755793
M 2.404979944
M 3.423863888
F 3.361567259
F 3.229370832
F 5.886460304
F 4.530672073
F 4.282415867
M 2.606688023
M 4.14577198
F 3.621511936
F 4.438481331
F 3.3745749
F 4.521233082
F 4.020505905
F 3.147213697
F 3.082641363
F 4.122084141
M 2.926550388
F 3.124793053
F 9.995536804
M 3.895240068
M 4.151926517
F 3.09285593
F 3.975483656
M 5.902363777
F 3.977267981
F 4.222187996
F 3.923944712
F 4.321464539
M 4.257099152
F 2.156723976
M 2.963323355
M 3.201467991
M 3.294564009
F 2.025225878
F 4.133333206
M 4.221282959
F 3.532579422
F 5.065793037
F 4.732379913
F 2.199754953
M 4.02684164
F 2.612196207
M 2.713127851
F 2.47829318
F 4.49671793
F 2.808396101
M 5.053043842
M 3.098752022
M 3.372143984
M 3.83108139
F 4.813554764
F 3.325906277
F 4.518931389
M 2.296367884
F 3.307312965
M 4.208999634
M 4.592891216
F 4.804348469
F 3.677292109
F 3.792756796
F 3.997956038
F 2.898750782
M 3.127999783
M 3.694489002
F 2.569087505
F 2.502627373
M 4.204215527
M 4.567987919
M 4.157874107
M 5.143424511
F 2.612532377
F 3.156187057
F 2.337123394
F 3.243697405
F 2.62737608
M 3.705220699
M 4.481020927
F 3.608090639
M 4.174890041
M 4.277760983
F 3.898860455
M 3.821280479
M 3.545457602
F 2.663890362
F 3.196295977
F 3.677292109
F 4.253245831
F 6.400013924
M 2.907775879
M 2.566398144
M 5.001479149
F 3.226707458
F 5.358528137
M 5.187671185
M 3.832452059
F 4.340989113
M 2.659338951
M 3.727434635
F 4.053451538
F 2.555304289
F 4.173933506
F 3.089339018
M 3.210027695
M 4.268968582
F 3.694643974
M 2.685379982
F 4.662221909
F 3.530510664
F 3.152153015
F 3.008526564
F 2.776536465
M 2.048111916
F 4.98063612
F 2.989415884
M 4.083914757
F 2.779975891
F 3.368834019
F 2.310280561
F 5.188007355
F 3.514994621
M 4.905693531
F 3.081322432
M 4.178355217
F 4.267236233
M 3.338577747
M 3.565007925
F 3.525907516
M 4.79229784
M 3.540078878
F 4.127204418
M 4.267598152
F 1.730809808
F 2.637720108
M 1.889848828
M 3.491255045
F 2.414315462
F 2.220055103
F 3.030791998
M 2.810076952
F 4.877532005
M 5.695846081
F 3.772068977
M 3.21654439
F 3.980862617
M 3.339353561
M 5.205876827
F 3.796765089
F 4.874480724
F 4.80109024
M 4.874480724
F 2.144207716
F 4.75800705
F 2.572526932
F 3.987612009
M 4.359995842
M 3.025619984
F 4.959534168
F 4.195603848
M 3.677628279
M 2.532702446
F 4.008299828
F 3.139171362
F 3.12906003
M 4.177010536
F 2.773847103
F 2.857917786
F 3.790998459
F 2.953212023
M 4.181225777
F 3.121353626
F 3.773775578
M 3.33260417
F 2.901492119
F 3.451379061
M 3.664025784
F 3.470153332
F 3.523399115
M 2.238855362
M 4.253065109
F 4.48368454
M 3.843313217
F 3.528183222
F 3.496427059
F 2.419668436
F 2.296367884
M 4.665143967
M 5.165457249
M 4.034703255
F 1.876427412
F 1.78154707
F 4.985575199
M 1.71131134
F 3.492393017
M 4.372020721
M 4.140237808
M 2.990890026
F 6.045654297
F 1.69421792
M 2.805680752
F 3.257532597
M 4.436386585
F 4.448824883
M 2.283489704
F 3.17423749
F 4.00250721
F 2.914835691
M 5.423850536
M 3.81383276
M 5.894890308
M 3.615227938
F 5.211591721
M 2.622126341
M 3.297977448
F 3.299891233
M 4.105947495
F 4.854128838
M 1.680899978
F 4.24481535
F 6.681034565
F 4.221076012
F 2.115348101
F 5.285783768
M 4.750921726
F 3.23379302
F 3.78507638
M 3.749674082
M 3.454895973
F 3.674964666
M 4.839983463
M 1.796183825
F 5.455244541
F 3.568680048
F 3.332035065
M 2.621402264
M 3.376514435
F 9.019916534
M 2.215090036
F 3.391073465
F 4.28758812
M 3.064849615
F 2.459518671
M 4.936725616
M 3.145093203
F 3.488177776
F 2.818869352
M 3.870337009
F 3.07576251
F 2.948040009
F 3.948459864
F 4.542878151
F 4.875437737
F 1.758479953
F 3.033429623
F 2.08677268
F 2.647598505
F 4.28758812
F 3.209639788
M 3.774758339
M 2.865288019
F 5.146140099
M 2.097116709
M 3.345275402
M 2.762184143
M 5.455632687
F 4.196948528
F 4.921390533
M 3.154506207
F 3.193916798
F 3.046308041
M 3.282616615
F 3.25867033
M 2.93363595
F 11.69906425
M 4.716450214
M 2.32908082
F 2.82908392
F 3.196295977
F 3.372143984
F 3.83871007
M 3.825702429
M 3.139404058
M 3.553164005
M 3.312329769
F 2.940514803
F 3.683731079
F 3.009457588
F 3.899688005
F 1.97086823
M 3.231284618
M 3.148739576
F 4.218179703
M 4.037573338
M 5.347847939
M 3.395081758
M 3.677059174
F 4.36933136
F 3.156213045
F 3.221690416
M 3.839123964
M 4.790952682
F 4.181613922
F 3.691411495
M 4.458031178
M 2.994924068
F 4.068967342
F 3.516959906
M 4.747869968
M 3.763638496
F 2.323883057
M 3.093011141
M 2.815636873
F 4.567780972
M 4.304604053
M 4.342721462
F 3.28421998
M 4.848827362
M 2.850315094
F 4.032375813
F 1.189275503
F 3.604883909
M 3.204674721
F 2.58729291
F 3.311941862
M 2.906663895
M 3.408348083
F 2.167947292
M 3.102398396
F 3.480885267
F 3.263273478
F 3.470412016
F 5.444926262
F 1.636032939
M 3.238602877
M 3.708323956
M 2.510850906
F 6.483541489
M 2.007641077
F 6.046068192
M 4.210525036
F 3.729529142
M 5.317540169
M 2.813568115
M 3.61365056
F 4.946500778
F 5.151311874
F 4.318387032
M 3.497952938
F 5.109936237
F 4.713942051
F 2.926731348
F 5.321988106
F 3.434207916
M 4.070363998
F 4.393044949
F 2.694612026
M 2.802422285
M 2.610489368
F 3.639898539
M 3.025775194
M 3.056600332
F 3.259446144
F 3.423863888
M 3.803488731
M 4.283527851
M 3.017525911
M 2.819076061
M 9.89550972
M 5.017951965
M 4.773342133
F 3.090114832
M 2.880390167
M 3.824926853
F 3.961751938
F 3.452516794
F 5.028477192
M 3.456007957
F 2.963892221
F 1.861661434
M 4.343109608
M 3.290503979
M 3.456395864
M 3.139404058
F 1.887779951
F 5.188990116
F 3.273048401
F 4.497105598
F 3.062548161
M 3.10048461
M 2.234303951
F 3.782231808
M 3.723426342
F 4.197310925
M 5.525945663
M 3.789705515
M 2.37813735
M 2.925981522
M 4.016497612
M 3.275375843
M 3.045118332
M 2.897432089
F 2.69590497
M 2.616773367
M 3.701574564
F 1.726206779
M 5.222685814
M 4.291363716
F 2.360862732
M 3.672068357
F 2.962340593
M 4.306310654
F 2.598981619
F 3.698109388
M 4.913167477
F 3.707884312
F 5.292636871
M 2.826368809
F 6.555561543
F 5.952739239
M 4.139487743
F 3.368264914
M 3.675145626
M 4.246212006
F 2.001564026
F 3.110414982
M 4.603079796
F 3.214242935
F 4.354022503
M 3.335939884
M 3.498728752
F 2.294014692
F 3.680084944
M 3.646260023
M 2.969426155
M 2.668519258
F 1.929466367
M 4.913348198
M 1.969885468
F 3.268703938
F 5.18234396
M 4.224153519
F 2.165671587
F 5.376526833
M 4.414741516
F 5.308152676
F 3.110621929
F 2.88305378
F 2.806042671
F 3.354067802
F 4.975463867
F 4.655291557
M 6.335700035
F 3.002966642
F 3.273875952
M 4.030281067
F 2.843772411
M 1.182034731
F 4.860878468
M 3.392832041
F 4.333722115
M 4.755705833
F 3.919367552
M 4.238324642
F 3.136662722
F 4.61836338
F 3.156006098
M 3.077495098
F 2.733453751
M 4.144271851
F 3.516959906
M 2.302263975
F 4.116679192
M 3.135912895
M 4.520328045
M 3.205062628
F 4.612027645
M 2.839427948
F 3.683187962
M 5.220616817
F 3.151790857
M 3.010828018
M 2.789544106
F 3.508426189
F 4.30687952
F 3.988517046
F 4.148073196
F 2.165257692
F 4.751464844
M 4.258236885
M 4.925218105
M 4.861680031
F 4.442127228
M 3.558077335
M 3.201467991
M 4.327981472
F 1.776245832
F 1.639032602
F 3.651432037
M 4.556531906
M 4.163459778
F 4.174915791
F 4.34155798
M 3.403900146
F 3.553681135
M 3.495651245
M 1.944671988
M 2.688069344
M 4.222213745
M 2.884760618
F 4.719113827
F 4.15459013
F 3.233741283
F 3.43937993
F 3.499090672
M 3.72686553
M 2.471983194
F 4.011713505
F 3.610055923
M 2.223727226
M 3.961751938
M 2.718325615
F 0.822347999
F 5.004142761
F 3.889343977
M 4.626405716
F 2.736479282
F 5.725403786
M 3.941994905
F 5.596983433
F 3.536639452
F 4.21517992
M 2.747625113
F 3.098027945
M 5.201635361
F 2.134199858
M 2.719851255
F 4.970628262
M 3.592962503
M 5.38552618
F 3.165212393
F 3.626477003
F 3.08015871
M 3.936978102
F 2.637720108
F 4.696305275
M 5.474613667
M 2.221425772
M 4.441946507
F 3.369816542
F 2.709300518
F 2.891458273
F 2.130863905
M 3.949080706
F 2.689440012
M 3.458878517
F 3.689316988
M 2.680570126
M 4.103645802
F 1.930449009
M 3.232655048
F 2.467044115
M 3.508296967
M 3.734520197
M 2.956806421
M 2.542632818
M 3.498728752
M 3.694876909
F 4.974843502
F 2.984942198
M 4.498217583
M 3.103743076
M 5.261785984
F 3.496272087
F 2.783027411
M 2.258612394
M 3.398004055
F 4.296742439
M 4.230851173
M 3.592755556
F 5.097057819
F 3.191072226
F 2.704956055
F 2.982278585
F 4.10095644
M 3.165263891
M 3.219621658
M 2.644572973
M 5.816353798
F 3.093373299
F 3.254481077
F 6.254991055
F 3.16272974
M 3.289391994
M 4.859326839
F 2.326391459
M 2.958384037
M 4.365168095
M 3.805221319
F 3.307933569
M 2.882484913
F 2.333270311
F 5.544384003
M 4.104990482
M 2.43601203
M 4.675487995
F 4.672746658
M 4.640758038
M 3.012534857
F 3.534880877
M 4.330256939
M 2.860659122
F 5.042699814
F 3.423993349
F 4.051744938
F 3.160092115
F 3.743881464
M 3.297770739
M 4.999901772
M 5.058759212
F 4.297932148
F 2.486904383
F 5.048777103
F 3.059082747
M 3.12518096
F 4.703778744
F 2.094660044
F 2.485016584
F 4.117455006
M 2.194815874
F 3.134180307
F 2.599343777
F 4.832303047
M 2.82502389
M 5.664426327
M 3.858311892
F 4.84937048
F 2.410876036
F 2.398566723
F 2.099185467
F 3.035136461
F 2.526754856
F 2.376172066
F 1.836060047
M 4.7085886
F 5.580587864
M 2.557786703
F 2.906663895
M 3.852726221
F 4.333877563
M 3.273436308
M 5.228090286
F 2.389463902
M 2.641133547
F 4.219912529
F 3.147963762
F 3.464800358
F 2.684604168
F 1.78829658
M 3.994464874
M 3.445276022
F 4.724673748
F 2.580827951
F 2.761847973
F 2.937463284
F 3.155230284
M 5.316583157
F 4.463953018
M 4.033927441
F 5.646789551
M 3.067694187
M 3.749700069
M 3.347395897
F 3.198132038
F 3.43937993
M 3.995628595
M 4.620845795
M 2.692051888
F 4.608252048
F 2.920964479
F 5.158733845
F 2.222537756
M 4.708175182
F 3.444551945
F 3.339327574
M 5.354312897
F 4.920408249
F 5.181516647
M 3.098002195
F 6.387420177
M 3.553164005
F 3.69792819
F 3.419209242
F 2.534409285
M 3.027482033
M 3.248016119
M 4.944974899
F 3.786602259
F 1.697502136
M 2.348088026
M 4.26172781
F 2.844729185
F 3.36291194
F 2.470431566
F 8.132814407
M 4.095965385
M 4.300569534
M 4.754179955
F 2.59117198
F 2.167068005
F 3.865139008
M 1.708389163
M 3.413287163
F 4.532921791
M 3.118716002
F 2.812947273
M 4.375512123
M 3.468808651
M 4.036409855
F 3.234749794
M 3.400072813
F 4.693460464
F 2.878450632
F 2.898957729
F 2.677518606
M 4.189320087
F 3.325932264
F 3.218794107
F 4.0297122
F 3.359446764
M 2.605291605
F 2.290911436
F 3.423993349
F 3.78049922
M 3.603306532
F 2.831514835
M 3.474963427
F 3.55867219
M 2.60454154
F 5.365045071
F 3.496272087
M 2.806068659
M 3.087683916
F 3.663637877
F 3.943701744
M 4.824855328
M 3.066375256
F 3.927978754
F 4.521595001
M 3.511787891
F 4.011842728
M 3.562706232
M 4.350944996
M 4.912598133
M 3.101622581
F 3.457688808
F 2.504515171
M 2.572165012
F 2.267172098
M 1.685839295
F 3.185951948
M 5.118133545
F 4.66491127
M 2.720472097
M 2.481163502
M 4.649628162
F 3.168289661
F 3.877784491
F 3.415356159
M 2.889958382
F 4.055184364
F 3.856165648
M 3.351611137
M 3.305839062
M 4.427231789
F 1.913640022
F 3.498289108
F 2.365983009
F 2.570613384
F 2.191324711
M 3.501444101
M 4.583116055
M 5.536858559
F 2.475241661
M 2.847625732
M 4.840009212
F 4.719682693
M 3.199295759
M 3.644501448
M 2.555510998
F 3.227328062
M 4.613759995
M 3.056652069
F 3.736433744
F 4.692296982
F 2.520832777
M 4.884230137
F 2.942867994
F 2.781346321
F 2.668751955
F 3.056419373
M 5.233262539
F 3.759604454
M 4.314559937
F 4.621052742
M 4.288907051
F 3.971656322
F 4.532120228
M 2.234459162
M 2.610282421
M 2.026441336
F 2.59117198
F 3.975690603
M 3.982439995
F 4.623535156
M 3.137231827
F 5.487440109
M 4.83175993
F 3.744528055
F 4.41587925
F 3.382488012
M 3.676490307
M 4.365891933
M 3.472273827
M 4.401708126
M 0
F 10.26158428
M 4.109205723
M 3.403718948
M 3.36697197
F 4.448075294
M 4.891134739
F 2.84666872
M 3.62668395
M 4.452083588
M 3.22518158
M 3.886240721
F 3.459809303
M 2.003762007
F 3.589264631
F 5.601275921
M 2.39980793
F 3.816496372
M 3.665551662
F 4.128135204
M 2.299574614
M 2.032596111
M 2.514523029
M 3.213311911
M 2.910646439
M 3.915721178
F 2.813568115
M 4.954543114
F 3.235318661
M 3.858311892
M 2.989415884
F 3.314062357
F 2.558924675
F 2.650106907
M 4.853404999
M 4.131807327
M 1.904976845
F 5.434763432
F 4.468556404
F 3.889343977
M 3.872638464
F 3.599711895
F 2.384291887
M 3.750217199
F 3.196295977
M 3.094924688
M 3.683963776
F 1.520697355
M 3.090502739
M 2.590913296
M 2.95815134
F 4.466823578
F 3.019051552
M 2.560139894
M 4.071475983
M 3.889343977
M 3.589368105
F 0.764059544
F 2.273326635
F 2.046896696
F 5.042699814
M 5.271173
M 3.066996098
F 4.060123444
F 2.875580311
F 2.326391459
F 4.752447128
F 2.88302803
M 2.629444838
F 3.322492838
M 2.888613701
M 3.364618778
M 5.489560604
M 3.72686553
M 2.794173002
M 2.871752977
M 3.718667984
M 5.169284821
F 2.523936033
F 4.890358925
F 3.133197546
F 4.349651814
F 0.999282122
F 4.474142075
F 3.17594409
M 4.750921726
F 4.380839348
M 4.768506527
F 3.525700569
F 2.952720642
F 3.774370432
M 2.914473772
M 2.404979944
F 4.196948528
M 3.934883356
M 4.492114544
F 3.41807127
M 2.96696949
F 4.178976059
M 3.807703972
M 3.154920101
F 3.108139277
M 1.805958986
M 3.427846432
F 1.48069191
M 3.283599377
M 3.275168896
F 4.180449963
F 3.227483273
F 4.451100826
F 2.941471577
F 4.178562164
M 5.063724041
M 2.449769497
F 4.518362522
M 5.283611774
M 4.47794342
M 4.315128803
F 4.500545025
F 2.751090288
M 2.294428587
F 3.160609245
F 3.80366993
F 4.091052055
M 3.883939266
F 3.272660494
F 3.020447969
M 3.211812019
F 5.526333809
F 4.248461723
M 3.516959906
F 1.847490072
M 3.71349597
M 4.759739876
M 3.362704992
F 4.871222496
F 4.520483017
F 2.319305897
M 3.10469985
F 2.767175198
F 4.813528538
M 4.643835545
F 4.223377705
M 2.746461391
F 1.52992928
F 3.960717678
M 3.093399048
F 3.084968805
M 3.651432037
F 3.930875063
F 3.68471384
M 4.210008144
M 3.749700069
F 4.132428169
F 5.178284168
M 3.332836866
M 3.0412395
M 2.983054399
F 1.383897901
F 2.306711912
F 4.385856152
F 4.535843849
F 3.687635899
F 5.30890274
M 3.832607269
F 3.853476286
F 3.503124952
M 3.626477003
M 2.939195871
F 2.296367884
F 3.935452461
F 2.725644112
F 4.685832024
F 3.856734514
M 3.294564009
M 2.648400068
M 2.69168973
F 2.710128069
F 4.391027927
F 3.553164005
F 1.921216965
M 3.460067987
F 5.486845493
F 2.893553019
F 3.780861378
F 3.962838173
M 4.14041853
M 3.501444101
M 2.668751955
F 6.439088345
M 4.532714844
F 2.411263943
M 4.42009449
F 4.698218822
M 3.273875952
F 1.926776886
F 4.456867695
M 4.466849327
M 3.827280045
F 4.00959301
M 2.210098982
M 3.749700069
F 4.075535774
M 2.863503695
F 4.704140663
M 2.911835909
M 2.565311909
F 2.404979944
F 4.759325981
F 3.204312563
M 4.571608543
M 3.21349287
M 4.034160137
F 5.723826408
F 3.318251848
M 5.420256138
F 3.173254728
M 4.44274807
F 4.108248711
F 2.573095798
F 4.189656258
F 3.869379997
M 1.991219997
M 3.123888016
M 5.770762444
M 3.827280045
F 4.31856823
M 4.108455658
F 2.481163502
M 4.332170486
F 3.52991581
F 3.452930689
M 3.097976208
F 3.425751686
F 2.97390008
F 4.422370434
F 4.146547794
F 2.565311909
M 3.847968102
M 5.725403786
M 3.112923384
M 4.057873726
M 3.528984785
F 5.344718933
M 0.381176412
F 3.485928059
M 3.883732319
M 2.596266508
F 3.968786001
F 2.629056931
F 3.163686514
F 3.711323738
F 3.574369192
M 3.676878214
F 3.425725937
M 5.010840416
F 5.144174576
M 2.240768909
M 3.416933537
M 3.460067987
F 4.788832188
M 4.639284134
F 2.381550789
F 2.422926903
M 2.565311909
M 3.786809206
F 3.698885202
M 5.130391121
F 4.391183376
F 2.404152393
M 4.557411194
F 3.294564009
F 3.252696753
F 2.120675087
M 3.522675037
M 2.535960913
M 2.55664897
M 2.472759008
M 3.635915995
F 3.144576073
F 3.019025803
F 2.776717424
F 3.263118267
F 3.721693516
F 2.94972086
F 3.722831488
M 3.954252481
M 1.949844003
M 5.112004757
M 5.825171947
F 3.389909744
M 3.782800913
F 1.850386381
F 3.007724762
M 5.715396404
F 3.566145658
F 3.594540119
F 3.308295727
M 5.700061321
F 5.063698292
F 2.525203228
F 4.480245113
F 3.40925312
M 5.260648251
M 4.194491863
F 4.716217518
F 2.446356058
M 3.314062357
F 3.927978754
F 2.616954327
F 5.418678761
F 2.747211218
F 4.998608589
F 3.464386702
F 4.937682629
M 4.547119141
M 3.181891918
F 5.539754868
F 2.042939901
M 2.913516998
F 2.725644112
M 2.034250975
F 3.477859735
F 3.67186141
F 2.342916012
F 3.372143984
F 3.615357399
F 3.716314793
F 3.127482653
F 5.857341766
M 4.079699516
F 4.488494396
F 2.958384037
F 4.023764133
M 3.982439995
F 2.907181263
M 2.637720108
M 1.267140031
M 3.574964046
F 2.682302713
F 2.525409937
F 2.932627439
M 3.933176756
F 4.531370163
F 3.145455122
F 3.400615931
F 3.079563856
F 2.270508051
F 5.692794323
M 8.248357773
F 2.866374016
F 1.655040026
F 2.482559919
F 2.363604069
F 2.513592005
M 3.408348083
F 3.008319616
M 2.696499825
F 2.634202957
F 2.956625462
F 6.578525543
M 4.41802597
M 5.628454685
M 4.441558361
F 4.285441399
F 3.488565683
M 3.438966274
F 4.398061752
F 3.625571966
M 3.205838442
F 3.536639452
M 3.113104343
F 5.319066048
M 1.430497646
M 2.229468107
M 3.224612713
M 4.160150051
M 3.219621658
F 4.057123661
M 3.393944025
M 3.561930656
M 3.599711895
M 3.692575216
F 3.572455645
F 4.263796806
F 3.28015995
F 2.255509138
M 2.71198988
F 4.549032688
M 3.065030575
F 2.768882036
F 2.95869422
M 4.179519176
F 4.111740112
F 5.119452477
M 2.257241726
M 3.839123964
M 2.757219076
F 1.74632585
M 1.220592022
M 3.685101748
M 4.937294483
F 3.030791998
F 3.859966993
F 2.555252552
M 3.066194296
M 4.791340828
M 2.945117712
M 6.885793686
M 4.784798145
M 5.404739857
F 3.795058489
M 3.936228275
M 3.591048956
F 3.128413439
F 2.16189599
F 3.594281435
M 3.804238796
F 3.454663277
F 5.192687988
M 4.847276211
M 3.759604454
M 3.473980665
F 2.485197783
M 3.581273794
F 3.807316065
M 2.761615276
M 2.901492119
M 4.7562747
M 5.2958951
M 4.215904236
F 5.785709381
F 5.007969856
F 4.769489288
M 3.011396885
F 5.259122372
F 2.708757401
M 4.874273777
M 3.486264229
F 3.40064168
F 2.599343777
F 6.365749359
F 3.228026152
F 3.425725937
F 2.602989912
F 3.17560792
F 2.752978086
M 4.654567242
F 2.254345417
F 3.282823563
F 4.542490005
F 3.449723959
M 3.47558403
F 3.354636669
F 3.52228713
M 3.340491295
M 3.511167288
F 4.80533123
M 3.034386635
F 2.911835909
M 4.35880661
F 3.968786001
F 3.987353325
F 3.209639788
F 2.510100842
F 5.913846016
M 3.211812019
F 2.624065876
M 4.697081089
M 2.648581266
M 3.164824486
M 3.637208939
M 4.159581184
M 4.606493473
M 3.76306963
F 2.823911905
M 3.314269304
M 4.24732399
M 3.043204784
M 2.222589493
F 4.16762352
F 3.432242632
M 3.030791998
F 3.53413105
M 2.606817245
F 5.333444118
F 2.968728065
M 3.842796087
F 2.814240456
F 4.235867977
M 3.94140029
M 1.911493659
F 4.585986614
M 3.932013035
M 0.71945107
F 3.488746643
F 3.729917049
M 3.859992981
M 3.956709385
F 2.659106255
M 3.469584465
M 2.631332636
F 4.835820198
F 3.532475948
F 3.826840401
M 6.069393635
F 2.376172066
F 2.711214066
F 2.922179937
M 2.051137686
F 3.597177744
M 4.046572685
M 3.97186327
F 3.886990786
M 3.483005762
F 1.876039505
F 3.133947611
F 2.720472097
M 3.563663244
M 3.852338314
F 3.052979946
F 2.727919579
M 3.273875952
F 2.551450968
M 2.757012129
F 3.57610178
F 3.557120562
F 3.229008913
M 3.521511316
M 3.796791077
M 2.463371992
F 3.937753916
F 2.905836582
F 3.273875952
M 2.736117363
F 2.478111982
M 3.367877007
M 3.72262454
M 3.402943373
F 3.751354933
M 4.070700169
M 3.884171963
M 2.081393719
F 3.551327944
M 3.891800642
M 3.808660746
M 2.89166522
M 4.588288307
F 1.116893411
F 3.35409379
F 4.320481777
M 4.477374554
M 4.546343327
F 4.290019035
M 2.508419991
M 4.609545231
M 6.831979275
F 3.423786402
M 3.56306839
M 5.397602558
F 3.827280045
M 5.927112103
M 3.608866453
M 5.421161175
F 3.12381053
M 4.527568817
M 4.420482635
F 1.608414412
M 4.752654076
M 5.053043842
F 3.686032772
F 5.819405079
M 5.378880024
F 2.901440382
M 4.491364956
F 3.27170372
F 3.222156048
M 4.46628046
M 4.696899891
F 3.900412083
M 3.900205135
M 5.524989128
M 4.548256874
F 2.906819105
M 2.745504379
F 3.36593771
F 3.677292109
F 5.17386198
M 3.030791998
F 4.166485786
F 3.358877897
F 3.926246166
F 3.278815269
M 1.698846817
F 1.992487192
M 4.212076664
M 1.955016017
M 3.795446396
M 5.625739574
M 2.286024094
M 4.38945055
M 3.445663929
M 3.160609245
M 3.620399952
M 3.942563772
F 1.663185954
F 4.785962105
F 5.077895641
M 3.152333975
M 2.942867994
F 4.268192768
M 3.144705296
M 1.634351969
F 3.755777121
M 1.596208453
F 4.824441433
M 2.844755173
M 3.123888016
F 2.982071877
M 4.714536667
M 3.790455341
M 2.572165012
F 3.454844236
M 3.184348583
F 2.283282757
M 2.015295744
F 4.194491863
F 2.539452076
F 3.693480253
F 3.217320204
F 2.753365993
F 3.268703938
M 3.746389866
M 2.079480171
F 3.344887495
F 3.753501415
F 3.250834703
M 4.670833111
M 3.292805433
F 2.900276661
M 3.115974903
F 3.177263021
M 3.305451155
F 2.141337395
F 2.581371069
F 3.553164005
F 3.552543402
M 2.963556051
F 5.853695393
M 3.841218472
M 4.401371956
F 4.024333
M 3.179409504
F 4.488830566
F 4.22433424
F 3.37591958
F 4.363590717
F 2.766580343
M 1.790830851
F 3.531441689
F 2.375990868
M 3.467670918
M 3.271160603
F 3.652724981
M 3.778146029
F 2.373534203
F 3.620399952
F 2.686517715
F 4.244970798
F 2.680958033
M 4.074915409
M 3.415562868
F 4.908771038
F 3.401986361
F 3.542819977
F 5.499335766
M 3.400434732
F 2.869451523
M 4.071088314
F 2.254940271
F 3.904032469
M 2.084316015
F 3.982750416
F 2.955048084
F 2.327167273
F 5.628610134
F 3.73126173
F 4.64171505
F 3.502943993
M 4.377373695
F 3.737209558
M 3.543751001
F 5.521911621
M 2.818739891
F 2.964254141
